,year,protest_time
11373,1992,0
11374,1993,0
11375,1994,0
11376,1995,1
11377,1996,0
11378,1997,1
11379,1997,1
11380,1997,1
11381,1997,13
11382,1997,6
11383,1997,1
11384,1997,1
11385,1997,1
11386,1997,22
11387,1997,8
11388,1997,1
11389,1998,1
11390,1998,1
11391,1998,1
11392,1998,1
11393,1998,1
11394,1998,161
11395,1998,22
11396,1998,1
11397,1998,1
11398,1999,1
11399,1999,1
11400,1999,1
11401,1999,1
11402,1999,1
11403,1999,1
11404,1999,1
11405,1999,1
11406,1999,1
11407,1999,1
11408,2000,1
11409,2000,1
11410,2000,28
11411,2000,1
11412,2000,1
11413,2000,1
11414,2001,1
11415,2001,1
11416,2001,1
11417,2001,1
11418,2001,11
11419,2001,2
11420,2002,1
11421,2002,1
11422,2002,1
11423,2002,1
11424,2002,1
11425,2003,1
11426,2003,1
11427,2003,1
11428,2003,1
11429,2003,1
11430,2003,1
11431,2003,1
11432,2004,1
11433,2004,1
11434,2004,1
11435,2004,1
11436,2004,1
11437,2004,1
11438,2004,1
11439,2004,1
11440,2004,1
11441,2004,1
11442,2004,1
11443,2005,1
11444,2005,1
11445,2005,1
11446,2005,1
11447,2005,1
11448,2005,1
11449,2005,1
11450,2005,1
11451,2005,1
11452,2005,2
11453,2005,1
11454,2005,1
11455,2005,1
11456,2005,1
11457,2005,1
11458,2005,1
11459,2005,1
11460,2005,1
11461,2005,1
11462,2005,1
11463,2005,1
11464,2005,1
11465,2005,1
11466,2006,1
11467,2006,1
11468,2006,1
11469,2006,1
11470,2006,1
11471,2006,1
11472,2006,1
11473,2006,1
11474,2006,10
11475,2006,1
11476,2006,1
11477,2006,1
11478,2006,1
11479,2007,0
11480,2008,0
11481,2009,0
11482,2010,1
11483,2010,24
11484,2010,21
11485,2010,1
11486,2010,1
11487,2010,1
11488,2010,1
11489,2010,1
11490,2010,1
11491,2010,1
11492,2010,1
11493,2010,3
11494,2010,1
11495,2010,1
11496,2010,1
11497,2010,1
11498,2010,1
11499,2011,1
11500,2011,2
11501,2011,1
11502,2011,1
11503,2011,3
11504,2011,1
11505,2011,1
11506,2011,1
11507,2011,1
11508,2011,1
11509,2011,300
11510,2011,1
11511,2011,1
11512,2011,1
11513,2011,1
11514,2011,1
11515,2012,1
11516,2012,22
11517,2012,1
11518,2012,1
11519,2012,1
11520,2012,1
11521,2012,1
11522,2012,1
11523,2012,4
11524,2012,77
11525,2012,1
11526,2012,1
11527,2012,11
11528,2012,1
11529,2012,1
11530,2012,1
11531,2012,1
11532,2012,1
11533,2013,1
11534,2013,6
11535,2013,7
11536,2013,1
11537,2013,1
11538,2013,54
11539,2013,1
11540,2013,1
11541,2013,1
11542,2013,1
11543,2013,8
11544,2013,1
11545,2013,1
11546,2014,1
11547,2014,1
11548,2014,1
11549,2014,1
11550,2014,1
11551,2014,1
11552,2014,1
11553,2014,1
11554,2014,1
11555,2014,1
11556,2014,1
11557,2015,1
11558,2015,1
11559,2015,1
11560,2015,5
11561,2015,1
11562,2015,1
11563,2015,1
11564,2015,1
11565,2015,1
11566,2015,1
11567,2015,1
11568,2015,1
11569,2015,1
11570,2016,1
11571,2016,1
11572,2016,1
11573,2016,1
11574,2016,1
11575,2016,1
11576,2016,1
11577,2016,1
11578,2016,1
11579,2016,1
11580,2016,1
11581,2016,1
11582,2016,1
11583,2016,1
11584,2016,1
11585,2016,3
11586,2016,1
11587,2016,1
11588,2016,1
11589,2016,1
11590,2016,1
11591,2017,1
11592,2017,1
11593,2017,1
11594,2017,1
11595,2017,1
11596,2017,1
11597,2017,1
11598,2017,1
11599,2017,1
11600,2017,1
11601,2018,1
11602,2019,0
11603,2020,0
16053,1990,9
16054,1990,3
16055,1990,1
16056,1990,1
16057,1990,1
16058,1990,1
16059,1990,1
16060,1990,1
16061,1990,1
16062,1990,1
16063,1990,1
16064,1990,1
16065,1990,1
16066,1990,1
16067,1990,1
16068,1990,1
16069,1990,2
16070,1990,1
16071,1990,1
16072,1990,1
16073,1991,1
16074,1991,1
16075,1992,1
16076,1992,1
16077,1992,21
16078,1992,1
16079,1992,1
16080,1993,2
16081,1993,6
16082,1993,1
16083,1993,1
16084,1993,1
16085,1993,1
16086,1994,1
16087,1994,1
16088,1994,1
16089,1994,1
16090,1994,1
16091,1994,1
16092,1994,3
16093,1994,1
16094,1994,1
16095,1994,1
16096,1995,1
16097,1995,1
16098,1995,1
16099,1995,1
16100,1995,1
16101,1996,1
16102,1996,6
16103,1996,10
16104,1996,1
16105,1996,1
16106,1997,1
16107,1997,1
16108,1997,1
16109,1997,1
16110,1997,1
16111,1997,1
16112,1997,1
16113,1997,1
16114,1997,1
16115,1997,1
16116,1997,3
16117,1997,2
16118,1998,4
16119,1998,1
16120,1998,1
16121,1998,1
16122,1998,11
16123,1998,2
16124,1999,1
16125,1999,1
16126,1999,1
16127,1999,1
16128,1999,1
16129,2000,1
16130,2000,1
16131,2000,1
16132,2000,1
16133,2000,1
16134,2000,1
16135,2000,1
16136,2000,1
16137,2000,62
16138,2000,1
16139,2000,1
16140,2000,1
16141,2000,1
16142,2000,1
16143,2000,10
16144,2000,1
16145,2000,15
16146,2001,3
16147,2001,1
16148,2001,1
16149,2001,2
16150,2002,2
16151,2002,5
16152,2002,1
16153,2002,33
16154,2002,1
16155,2003,1
16156,2003,2
16157,2003,1
16158,2003,6
16159,2003,1
16160,2004,1
16161,2004,54
16162,2005,1
16163,2005,1
16164,2005,1
16165,2005,1
16166,2005,1
16167,2005,1
16168,2005,1
16169,2005,1
16170,2005,1
16171,2005,1
16172,2005,1
16173,2005,1
16174,2005,1
16175,2005,1
16176,2005,1
16177,2006,5
16178,2006,1
16179,2006,6
16180,2006,1
16181,2006,1
16182,2006,1
16183,2006,1
16184,2006,4
16185,2006,1
16186,2006,1
16187,2006,1
16188,2006,3
16189,2006,1
16190,2006,1
16191,2006,1
16192,2006,1
16193,2006,1
16194,2006,1
16195,2006,1
16196,2006,1
16197,2006,1
16198,2006,1
16199,2006,1
16200,2007,23
16201,2007,1
16202,2007,1
16203,2007,1
16204,2007,1
16205,2007,1
16206,2008,1
16207,2008,2
16208,2008,1
16209,2008,1
16210,2008,1
16211,2009,31
16212,2009,1
16213,2009,1
16214,2009,1
16215,2009,1
16216,2009,1
16217,2009,1
16218,2009,1
16219,2009,2
16220,2010,1
16221,2010,6
16222,2010,1
16223,2011,1
16224,2011,1
16225,2011,1
16226,2012,1
16227,2012,1
16228,2012,1
16229,2012,1
16230,2012,1
16231,2012,1
16232,2013,1
16233,2013,1
16234,2013,1
16235,2013,1
16236,2013,2
16237,2014,1
16238,2015,1
16239,2015,1
16240,2015,1
16241,2015,1
16242,2015,1
16243,2015,1
16244,2015,1
16245,2015,1
16246,2015,1
16247,2015,171
16248,2015,2
16249,2015,1
16250,2015,1
16251,2015,1
16252,2015,1
16253,2015,1
16254,2015,91
16255,2015,1
16256,2016,1
16257,2016,63
16258,2016,1
16259,2017,0
16260,2018,1
16261,2018,1
16262,2018,1
16263,2019,1
16264,2019,1
16265,2019,1
16266,2019,1
16267,2020,0
3819,1990,1
3820,1991,0
3821,1992,0
3822,1993,1
3823,1993,2
3824,1994,0
3825,1995,0
3826,1996,0
3827,1997,1
3828,1998,0
3829,1999,0
3830,2000,2
3831,2000,1
3832,2001,1
3833,2001,1
3834,2002,0
3835,2003,0
3836,2004,1
3837,2005,0
3838,2006,0
3839,2007,0
3840,2008,0
3841,2009,0
3842,2010,0
3843,2011,0
3844,2012,0
3845,2013,0
3846,2014,0
3847,2015,0
3848,2016,0
3849,2017,1
3850,2017,1
3851,2018,1
3852,2019,1
3853,2020,0
886,1990,6
887,1990,4
888,1991,0
889,1992,1
890,1992,1
891,1992,1
892,1992,1
893,1992,1
894,1993,1
895,1993,1
896,1993,5
897,1994,10
898,1994,1
899,1994,1
900,1994,8
901,1994,1
902,1995,1
903,1995,1
904,1995,1
905,1995,1
906,1996,1
907,1996,1
908,1997,5
909,1997,2
910,1997,11
911,1997,1
912,1998,1
913,1998,1
914,1998,1
915,1999,1
916,1999,1
917,1999,1
918,1999,5
919,2000,1
920,2000,1
921,2000,1
922,2000,1
923,2001,1
924,2002,1
925,2002,1
926,2003,2
927,2003,1
928,2004,1
929,2004,1
930,2005,1
931,2005,1
932,2005,1
933,2005,1
934,2005,1
935,2005,1
936,2006,1
937,2006,1
938,2006,1
939,2007,0
940,2008,1
941,2008,5
942,2009,1
943,2010,3
944,2011,1
945,2011,1
946,2012,1
947,2013,8
948,2014,1
949,2014,8
950,2015,1
951,2015,1
952,2015,1
953,2016,1
954,2016,237
955,2017,0
956,2018,1
957,2018,1
958,2018,1
959,2018,4
960,2018,1
961,2018,84
962,2018,1
963,2018,1
964,2018,1
965,2018,1
966,2018,1
967,2018,1
968,2018,1
969,2018,1
970,2018,1
971,2018,1
972,2019,1
973,2019,1
974,2019,1
975,2019,1
976,2019,1
977,2019,1
978,2020,0
8712,1990,1
8713,1990,1
8714,1990,1
8715,1990,1
8716,1991,1
8717,1992,1
8718,1992,1
8719,1992,1
8720,1993,1
8721,1993,1
8722,1993,4
8723,1993,1
8724,1994,2
8725,1994,1
8726,1994,1
8727,1994,1
8728,1994,1
8729,1994,1
8730,1994,1
8731,1994,1
8732,1994,1
8733,1994,1
8734,1994,1
8735,1994,1
8736,1995,1
8737,1995,1
8738,1995,1
8739,1995,2
8740,1995,1
8741,1995,1
8742,1996,1
8743,1996,1
8744,1996,1
8745,1996,1
8746,1997,1
8747,1997,1
8748,1997,1
8749,1997,1
8750,1998,1
8751,1998,1
8752,1998,9
8753,1998,3
8754,1998,3
8755,1998,1
8756,1998,1
8757,1998,1
8758,1998,1
8759,1998,1
8760,1999,2
8761,1999,1
8762,1999,1
8763,1999,1
8764,2000,1
8765,2000,1
8766,2000,1
8767,2000,1
8768,2000,1
8769,2001,1
8770,2001,1
8771,2001,1
8772,2001,1
8773,2001,1
8774,2001,1
8775,2001,1
8776,2001,1
8777,2001,1
8778,2001,1
8779,2001,1
8780,2001,1
8781,2002,1
8782,2002,1
8783,2002,1
8784,2002,1
8785,2002,1
8786,2002,1
8787,2002,1
8788,2003,1
8789,2003,1
8790,2004,1
8791,2005,1
8792,2005,1
8793,2005,1
8794,2005,1
8795,2006,1
8796,2006,1
8797,2006,1
8798,2006,1
8799,2006,1
8800,2007,1
8801,2007,1
8802,2008,1
8803,2008,1
8804,2009,1
8805,2009,1
8806,2009,1
8807,2009,1
8808,2009,1
8809,2009,1
8810,2009,1
8811,2009,1
8812,2009,1
8813,2009,1
8814,2009,1
8815,2010,1
8816,2011,0
8817,2012,0
8818,2013,0
8819,2014,0
8820,2015,0
8821,2016,1
8822,2017,1
8823,2018,0
8824,2019,0
8825,2020,0
9523,1990,0
9524,1991,0
9525,1992,1
9526,1992,1
9527,1993,2
9528,1994,1
9529,1994,1
9530,1994,1
9531,1994,1
9532,1994,1
9533,1994,1
9534,1994,1
9535,1994,1
9536,1994,1
9537,1994,1
9538,1995,1
9539,1996,0
9540,1997,0
9541,1998,1
9542,1998,1
9543,1999,0
9544,2000,1
9545,2000,1
9546,2001,2
9547,2001,1
9548,2002,3
9549,2003,1
9550,2004,1
9551,2004,1
9552,2005,1
9553,2005,1
9554,2006,1
9555,2007,0
9556,2008,0
9557,2009,0
9558,2010,1
9559,2010,1
9560,2011,1
9561,2012,1
9562,2012,5
9563,2013,0
9564,2014,1
9565,2014,2
9566,2015,1
9567,2015,1
9568,2016,1
9569,2016,1
9570,2016,1
9571,2016,1
9572,2016,1
9573,2016,1
9574,2016,1
9575,2016,1
9576,2016,1
9577,2016,1
9578,2016,1
9579,2016,1
9580,2016,1
9581,2016,1
9582,2016,1
9583,2016,1
9584,2016,1
9585,2016,1
9586,2016,1
9587,2016,1
9588,2016,1
9589,2016,1
9590,2016,1
9591,2016,1
9592,2016,1
9593,2016,1
9594,2016,1
9595,2016,1
9596,2016,1
9597,2016,1
9598,2016,1
9599,2016,1
9600,2016,1
9601,2016,1
9602,2016,1
9603,2016,1
9604,2016,4
9605,2016,1
9606,2016,1
9607,2016,1
9608,2016,1
9609,2016,1
9610,2016,1
9611,2016,1
9612,2016,1
9613,2016,1
9614,2016,1
9615,2016,1
9616,2016,1
9617,2016,1
9618,2016,1
9619,2016,1
9620,2016,1
9621,2016,1
9622,2016,1
9623,2016,1
9624,2016,1
9625,2016,1
9626,2017,1
9627,2017,1
9628,2017,1
9629,2017,1
9630,2017,1
9631,2017,1
9632,2017,1
9633,2017,1
9634,2017,1
9635,2017,1
9636,2017,1
9637,2017,1
9638,2017,1
9639,2017,1
9640,2017,1
9641,2017,1
9642,2017,1
9643,2017,1
9644,2017,1
9645,2017,1
9646,2017,4
9647,2017,10
9648,2017,1
9649,2017,1
9650,2017,1
9651,2017,1
9652,2017,1
9653,2017,11
9654,2017,1
9655,2017,1
9656,2017,1
9657,2017,1
9658,2017,1
9659,2017,1
9660,2018,1
9661,2018,1
9662,2018,1
9663,2018,1
9664,2018,1
9665,2018,1
9666,2018,1
9667,2018,1
9668,2018,1
9669,2018,1
9670,2018,1
9671,2018,1
9672,2018,9
9673,2018,1
9674,2018,1
9675,2018,1
9676,2018,1
9677,2018,1
9678,2019,1
9679,2019,1
9680,2019,1
9681,2019,1
9682,2019,1
9683,2019,1
9684,2019,1
9685,2019,1
9686,2019,1
9687,2019,1
9688,2019,1
9689,2019,1
9690,2019,1
9691,2019,1
9692,2019,1
9693,2019,1
9694,2019,1
9695,2019,1
9696,2020,1
14640,1990,0
14641,1991,1
14642,1992,1
14643,1993,5
14644,1994,0
14645,1995,0
14646,1996,1
14647,1996,1
14648,1997,0
14649,1998,1
14650,1999,1
14651,2000,0
14652,2001,0
14653,2002,0
14654,2003,0
14655,2004,0
14656,2005,0
14657,2006,0
14658,2007,0
14659,2008,0
14660,2009,1
14661,2010,0
14662,2011,0
14663,2012,0
14664,2013,0
14665,2014,0
14666,2015,0
14667,2016,0
14668,2017,0
14669,2018,0
14670,2019,0
14671,2020,0
8206,1990,0
8207,1991,0
8208,1992,1
8209,1993,0
8210,1994,0
8211,1995,0
8212,1996,0
8213,1997,0
8214,1998,0
8215,1999,1
8216,2000,1
8217,2000,2
8218,2001,1
8219,2002,0
8220,2003,0
8221,2004,0
8222,2005,0
8223,2006,0
8224,2007,0
8225,2008,0
8226,2009,0
8227,2010,0
8228,2011,0
8229,2012,0
8230,2013,0
8231,2014,0
8232,2015,1
8233,2016,0
8234,2017,0
8235,2018,0
8236,2019,0
8237,2020,0
13594,1990,0
13595,1991,0
13596,1992,0
13597,1993,0
13598,1994,0
13599,1995,0
13600,1996,0
13601,1997,0
13602,1998,0
13603,1999,0
13604,2000,0
13605,2001,0
13606,2002,0
13607,2003,0
13608,2004,0
13609,2005,0
13610,2006,0
13611,2007,0
13612,2008,0
13613,2009,0
13614,2010,0
13615,2011,1
13616,2011,4
13617,2011,1
13618,2011,2
13619,2011,4
13620,2011,1
13621,2011,1
13622,2011,1
13623,2011,1
13624,2011,1
13625,2011,1
13626,2011,1
13627,2011,1
13628,2011,1
13629,2011,1
13630,2011,1
13631,2011,1
13632,2011,1
13633,2011,1
13634,2011,1
13635,2011,1
13636,2012,1
13637,2012,1
13638,2013,1
13639,2013,1
13640,2014,0
13641,2015,0
13642,2016,0
13643,2017,0
13644,2018,15
13645,2019,0
13646,2020,0
15350,1990,1
15351,1990,1
15352,1990,1
15353,1990,1
15354,1990,1
15355,1991,1
15356,1991,1
15357,1991,1
15358,1992,1
15359,1992,1
15360,1992,1
15361,1992,4
15362,1992,1
15363,1993,0
15364,1994,1
15365,1994,8
15366,1994,1
15367,1995,1
15368,1995,1
15369,1995,1
15370,1996,1
15371,1996,1
15372,1996,2
15373,1996,1
15374,1997,1
15375,1997,1
15376,1998,1
15377,1998,1
15378,1998,1
15379,1998,1
15380,1998,1
15381,1998,2
15382,1999,1
15383,1999,1
15384,1999,1
15385,1999,1
15386,1999,1
15387,2000,12
15388,2001,1
15389,2001,3
15390,2001,1
15391,2001,1
15392,2001,1
15393,2001,1
15394,2001,1
15395,2001,1
15396,2001,1
15397,2001,1
15398,2001,1
15399,2001,1
15400,2002,1
15401,2002,1
15402,2002,1
15403,2002,1
15404,2003,1
15405,2003,1
15406,2003,1
15407,2003,1
15408,2004,1
15409,2004,1
15410,2004,1
15411,2005,1
15412,2005,1
15413,2005,1
15414,2005,1
15415,2005,1
15416,2005,1
15417,2005,1
15418,2005,1
15419,2006,2
15420,2006,3
15421,2006,1
15422,2006,1
15423,2006,1
15424,2006,2
15425,2006,1
15426,2007,22
15427,2007,5
15428,2007,1
15429,2007,1
15430,2007,1
15431,2007,1
15432,2007,2
15433,2007,1
15434,2007,1
15435,2007,1
15436,2007,1
15437,2007,1
15438,2007,1
15439,2007,1
15440,2007,2
15441,2007,2
15442,2007,1
15443,2007,1
15444,2007,1
15445,2007,4
15446,2008,1
15447,2008,1
15448,2008,1
15449,2008,1
15450,2008,2
15451,2008,1
15452,2008,9
15453,2008,1
15454,2008,1
15455,2009,2
15456,2009,1
15457,2009,1
15458,2009,2
15459,2010,1
15460,2010,1
15461,2010,1
15462,2010,1
15463,2010,1
15464,2010,1
15465,2010,1
15466,2011,1
15467,2011,1
15468,2011,1
15469,2011,1
15470,2011,1
15471,2011,1
15472,2011,1
15473,2011,1
15474,2011,1
15475,2011,1
15476,2011,1
15477,2011,1
15478,2012,1
15479,2012,2
15480,2012,1
15481,2012,1
15482,2012,1
15483,2012,1
15484,2013,3
15485,2013,4
15486,2013,1
15487,2013,3
15488,2013,1
15489,2013,1
15490,2013,1
15491,2013,2
15492,2014,1
15493,2014,1
15494,2014,1
15495,2014,69
15496,2014,125
15497,2014,1
15498,2014,1
15499,2015,1
15500,2015,1
15501,2015,1
15502,2016,1
15503,2016,2
15504,2017,1
15505,2017,1
15506,2017,1
15507,2017,1
15508,2017,1
15509,2017,1
15510,2017,8
15511,2017,21
15512,2017,2
15513,2018,1
15514,2018,6
15515,2018,1
15516,2018,1
15517,2018,1
15518,2018,1
15519,2018,1
15520,2018,9
15521,2018,1
15522,2018,3
15523,2019,1
15524,2019,1
15525,2019,1
15526,2020,1
15527,2020,1
1032,1990,1
1033,1991,1
1034,1992,1
1035,1992,1
1036,1992,2
1037,1993,1
1038,1993,1
1039,1993,2
1040,1993,1
1041,1994,0
1042,1995,1
1043,1995,8
1044,1996,1
1045,1996,4
1046,1997,0
1047,1998,1
1048,1998,1
1049,1998,1
1050,1998,2
1051,1999,0
1052,2000,1
1053,2000,1
1054,2001,2
1055,2002,0
1056,2003,1
1057,2003,1
1058,2003,1
1059,2003,1
1060,2004,1
1061,2005,1
1062,2005,6
1063,2005,1
1064,2006,1
1065,2006,1
1066,2007,1
1067,2007,1
1068,2008,3
1069,2009,0
1070,2010,1
1071,2010,4
1072,2011,1
1073,2011,1
1074,2011,1
1075,2011,1
1076,2011,3
1077,2012,5
1078,2012,1
1079,2012,1
1080,2012,1
1081,2013,1
1082,2013,1
1083,2014,1
1084,2015,1
1085,2016,0
1086,2017,0
1087,2018,30
1088,2019,0
1089,2020,0
17095,1990,2
17096,1990,1
17097,1990,1
17098,1991,42
17099,1991,1
17100,1992,0
17101,1993,1
17102,1994,0
17103,1995,1
17104,1996,1
17105,1997,2
17106,1997,1
17107,1998,1
17108,1999,0
17109,2000,1
17110,2000,1
17111,2001,7
17112,2001,1
17113,2001,1
17114,2001,8
17115,2001,1
17116,2002,0
17117,2003,0
17118,2004,1
17119,2004,1
17120,2005,1
17121,2005,1
17122,2005,1
17123,2005,1
17124,2005,1
17125,2006,0
17126,2007,0
17127,2008,0
17128,2009,1
17129,2010,1
17130,2010,1
17131,2011,1
17132,2012,1
17133,2012,1
17134,2012,1
17135,2013,1
17136,2014,3
17137,2015,0
17138,2016,26
17139,2017,1
17140,2017,1
17141,2017,1
17142,2018,0
17143,2019,0
17144,2020,0
2364,1990,0
2365,1991,1
2366,1992,0
2367,1993,1
2368,1994,13
2369,1994,1
2370,1994,1
2371,1995,1
2372,1995,1
2373,1996,1
2374,1996,1
2375,1996,1
2376,1996,1
2377,1996,1
2378,1996,2
2379,1997,2
2380,1998,0
2381,1999,1
2382,1999,1
2383,2000,2
2384,2000,2
2385,2001,1
2386,2001,1
2387,2001,1
2388,2001,1
2389,2001,17
2390,2001,1
2391,2001,1
2392,2001,1
2393,2002,2
2394,2002,1
2395,2002,1
2396,2002,3
2397,2003,1
2398,2003,1
2399,2004,1
2400,2004,1
2401,2004,1
2402,2004,1
2403,2004,1
2404,2005,1
2405,2005,1
2406,2006,1
2407,2007,1
2408,2007,1
2409,2008,1
2410,2008,1
2411,2008,1
2412,2008,1
2413,2008,2
2414,2009,1
2415,2009,1
2416,2009,24
2417,2009,1
2418,2010,1
2419,2010,1
2420,2011,3
2421,2012,3
2422,2012,1
2423,2013,1
2424,2013,1
2425,2013,1
2426,2014,1
2427,2015,1
2428,2015,1
2429,2015,1
2430,2016,1
2431,2017,8
2432,2017,2
2433,2018,0
2434,2019,1
2435,2020,0
1829,1990,4
1830,1990,1
1831,1990,1
1832,1990,1
1833,1990,5
1834,1990,4
1835,1990,1
1836,1991,1
1837,1991,1
1838,1991,142
1839,1991,109
1840,1991,1
1841,1991,5
1842,1991,3
1843,1992,2
1844,1992,1
1845,1992,1
1846,1993,1
1847,1993,1
1848,1994,1
1849,1994,1
1850,1994,1
1851,1994,2
1852,1995,1
1853,1995,1
1854,1996,1
1855,1996,1
1856,1996,14
1857,1996,1
1858,1997,1
1859,1997,1
1860,1997,1
1861,1997,32
1862,1997,1
1863,1997,1
1864,1997,1
1865,1998,1
1866,1998,1
1867,1998,1
1868,1998,1
1869,1998,1
1870,1998,1
1871,1998,1
1872,1998,1
1873,1998,1
1874,1999,2
1875,1999,1
1876,1999,1
1877,1999,1
1878,1999,1
1879,1999,37
1880,1999,1
1881,1999,1
1882,2000,1
1883,2000,1
1884,2000,1
1885,2000,1
1886,2000,1
1887,2000,1
1888,2000,1
1889,2000,1
1890,2001,1
1891,2001,1
1892,2001,1
1893,2001,1
1894,2002,20
1895,2002,1
1896,2002,1
1897,2002,1
1898,2002,1
1899,2002,2
1900,2002,2
1901,2002,2
1902,2002,9
1903,2002,1
1904,2003,6
1905,2003,31
1906,2003,1
1907,2003,1
1908,2003,1
1909,2003,1
1910,2003,2
1911,2003,1
1912,2003,1
1913,2004,1
1914,2004,1
1915,2004,5
1916,2004,1
1917,2004,1
1918,2004,12
1919,2004,1
1920,2004,1
1921,2004,1
1922,2004,1
1923,2005,9
1924,2005,2
1925,2005,1
1926,2006,3
1927,2006,6
1928,2006,1
1929,2007,2
1930,2007,2
1931,2007,1
1932,2007,1
1933,2007,2
1934,2007,1
1935,2007,2
1936,2007,1
1937,2008,1
1938,2008,2
1939,2008,1
1940,2008,1
1941,2008,1
1942,2008,2
1943,2008,1
1944,2008,10
1945,2008,1
1946,2008,1
1947,2008,1
1948,2008,1
1949,2008,1
1950,2009,1
1951,2009,1
1952,2009,1
1953,2009,11
1954,2009,1
1955,2009,1
1956,2009,1
1957,2009,1
1958,2010,1
1959,2010,4
1960,2010,5
1961,2010,3
1962,2010,1
1963,2010,1
1964,2011,2
1965,2011,15
1966,2011,1
1967,2011,1
1968,2011,17
1969,2012,1
1970,2012,11
1971,2012,1
1972,2012,1
1973,2012,8
1974,2012,1
1975,2012,1
1976,2013,2
1977,2014,1
1978,2014,1
1979,2014,15
1980,2014,5
1981,2015,1
1982,2016,42
1983,2016,1
1984,2016,5
1985,2017,1
1986,2017,12
1987,2017,18
1988,2017,28
1989,2018,1
1990,2018,1
1991,2018,1
1992,2018,1
1993,2019,1
1994,2019,1
1995,2020,0
16848,1990,1
16849,1990,1
16850,1990,1
16851,1990,1
16852,1990,1
16853,1991,1
16854,1991,1
16855,1991,1
16856,1992,1
16857,1993,0
16858,1994,0
16859,1995,1
16860,1995,1
16861,1995,1
16862,1996,1
16863,1996,1
16864,1996,14
16865,1996,1
16866,1997,1
16867,1998,0
16868,1999,1
16869,2000,1
16870,2000,1
16871,2000,1
16872,2000,1
16873,2000,1
16874,2000,1
16875,2000,8
16876,2001,3
16877,2001,6
16878,2001,1
16879,2002,0
16880,2003,0
16881,2004,1
16882,2005,1
16883,2005,1
16884,2005,1
16885,2006,1
16886,2007,0
16887,2008,1
16888,2008,1
16889,2009,1
16890,2010,0
16891,2011,1
16892,2012,1
16893,2013,1
16894,2013,1
16895,2013,1
16896,2014,1
16897,2014,1
16898,2014,1
16899,2014,1
16900,2014,1
16901,2014,1
16902,2014,1
16903,2015,1
16904,2015,1
16905,2015,1
16906,2016,25
16907,2016,104
16908,2017,1
16909,2017,1
16910,2017,1
16911,2017,1
16912,2017,1
16913,2017,1
16914,2018,1
16915,2018,1
16916,2018,1
16917,2019,1
16918,2019,1
16919,2020,0
5119,1990,1
5120,1990,1
5121,1990,3
5122,1990,1
5123,1991,1
5124,1991,1
5125,1992,1
5126,1992,1
5127,1992,1
5128,1993,0
5129,1994,1
5130,1994,1
5131,1995,1
5132,1995,1
5133,1995,1
5134,1995,1
5135,1995,1
5136,1996,1
5137,1996,1
5138,1996,6
5139,1996,1
5140,1996,1
5141,1996,1
5142,1996,1
5143,1996,1
5144,1996,1
5145,1996,1
5146,1996,1
5147,1996,1
5148,1996,1
5149,1996,1
5150,1996,1
5151,1996,2
5152,1996,13
5153,1996,1
5154,1996,1
5155,1996,1
5156,1996,1
5157,1997,1
5158,1997,1
5159,1997,1
5160,1997,1
5161,1997,1
5162,1997,1
5163,1997,1
5164,1997,1
5165,1997,1
5166,1997,40
5167,1997,1
5168,1997,1
5169,1997,1
5170,1998,1
5171,1998,1
5172,1998,1
5173,1998,1
5174,1998,1
5175,1998,1
5176,1998,1
5177,1998,1
5178,1998,1
5179,1998,1
5180,1998,2
5181,1998,1
5182,1998,1
5183,1998,1
5184,1998,1
5185,1998,1
5186,1999,10
5187,1999,1
5188,2000,1
5189,2000,1
5190,2001,0
5191,2002,1
5192,2002,1
5193,2002,1
5194,2002,1
5195,2003,1
5196,2003,1
5197,2003,1
5198,2004,1
5199,2005,1
5200,2006,0
5201,2007,1
5202,2007,1
5203,2008,0
5204,2009,1
5205,2010,1
5206,2010,1
5207,2011,1
5208,2012,1
5209,2012,1
5210,2012,1
5211,2013,2
5212,2013,1
5213,2013,1
5214,2014,1
5215,2015,1
5216,2015,1
5217,2015,1
5218,2016,1
5219,2016,1
5220,2016,1
5221,2016,1
5222,2016,1
5223,2016,1
5224,2016,1
5225,2016,1
5226,2016,1
5227,2017,7
5228,2017,1
5229,2017,7
5230,2017,1
5231,2017,1
5232,2017,1
5233,2018,1
5234,2018,1
5235,2018,1
5236,2018,3
5237,2018,1
5238,2018,1
5239,2018,1
5240,2019,1
5241,2019,1
5242,2019,1
5243,2019,1
5244,2019,1
5245,2020,0
4694,1990,0
4695,1991,1
4696,1992,0
4697,1993,0
4698,1994,1
4699,1994,1
4700,1995,19
4701,1995,1
4702,1995,1
4703,1996,0
4704,1997,0
4705,1998,0
4706,1999,0
4707,2000,0
4708,2001,1
4709,2002,0
4710,2003,1
4711,2004,0
4712,2005,0
4713,2006,0
4714,2007,1
4715,2007,1
4716,2007,1
4717,2008,1
4718,2008,3
4719,2009,1
4720,2010,1
4721,2010,1
4722,2011,1
4723,2012,1
4724,2012,1
4725,2012,1
4726,2012,1
4727,2012,1
4728,2012,1
4729,2013,1
4730,2013,1
4731,2014,0
4732,2015,0
4733,2016,1
4734,2017,0
4735,2018,7
4736,2018,1
4737,2018,1
4738,2018,1
4739,2019,1
4740,2019,1
4741,2020,1
13532,1990,0
13533,1991,0
13534,1992,0
13535,1993,0
13536,1994,0
13537,1995,0
13538,1996,0
13539,1997,0
13540,1998,0
